var0,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43,var44,var45,var46,var47,var48,var49,var50,var51,var52,var53,var54,var55,var56,var57,var58,var59,var60,var61,var62,var63,var64,var65,var66,var67,var68,var69,var70,var71,var72,var73,var74,var75,var76,var77,var78,var79,var80,var81,var82,var83,var84,var85,var86,var87,var88,var89,var90,var91,var92,var93,var94,var95,var96,var97,var98,var99,f0,f1,f2
2,3,3,0,3,0,2,5,2,0,2,1,1,3,0,4,0,3,3,0,4,0,0,0,0,1,2,1,3,0,2,3,1,2,0,5,1,0,0,2,0,2,0,0,2,2,0,5,0,3,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,4,3,2,4,3,5,3,2,3,5,5,0,4,5,5,0,1,0,0,5,0,2,0,4,4,1,0,4,3,0,3,1,2,737,597,393
2,3,3,0,3,0,2,5,2,0,3,1,1,3,0,4,0,3,1,0,4,0,0,0,0,1,2,1,2,0,0,1,1,2,0,5,0,0,4,0,0,1,0,4,4,1,0,5,0,3,0,1,2,0,0,0,3,0,0,0,0,0,2,0,1,0,0,4,0,2,4,3,4,5,1,3,3,5,0,4,5,0,0,1,0,0,5,0,2,0,4,4,1,0,4,3,0,3,1,2,733,644,242
2,3,3,0,3,0,2,5,2,0,3,4,1,3,0,4,0,3,1,0,4,0,0,0,0,1,2,1,3,0,0,1,4,2,0,5,0,0,4,0,0,1,0,4,4,1,0,5,0,3,0,1,1,0,0,4,0,0,0,0,0,0,2,0,1,0,0,4,0,2,3,3,4,5,1,3,5,5,0,4,5,5,0,1,0,0,5,0,2,0,4,4,1,0,4,3,0,3,1,2,649,742,227
2,3,3,0,3,0,2,5,2,0,3,1,1,3,0,4,0,3,1,0,4,0,0,0,0,1,2,1,3,0,0,1,4,2,0,5,0,0,4,0,0,1,0,4,4,1,0,5,0,3,0,1,1,0,0,4,0,0,0,0,0,0,2,0,1,0,0,4,0,2,3,3,4,5,1,3,5,5,0,4,5,5,0,1,0,0,5,0,2,0,4,4,1,0,4,3,0,3,1,2,649,742,227
2,3,2,4,1,0,5,3,0,0,3,1,2,0,0,4,0,4,1,0,4,0,4,0,5,1,3,2,0,0,2,3,1,2,0,5,1,5,0,2,0,2,0,0,2,2,0,5,0,3,0,3,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,4,3,2,4,3,5,5,2,3,5,1,0,5,2,0,4,1,4,0,1,0,0,0,4,1,0,0,1,2,0,3,1,2,728,335,650
2,3,2,1,1,0,5,2,0,0,3,1,2,0,4,4,0,4,1,0,4,0,4,0,5,1,3,2,0,0,2,3,1,2,0,5,1,3,0,2,0,2,0,4,2,2,0,5,0,3,0,0,2,0,0,0,0,0,0,0,0,0,2,3,1,0,0,4,3,2,4,3,4,5,2,3,5,1,0,5,2,0,4,1,4,0,1,0,0,0,4,1,0,0,1,2,0,3,1,2,762,188,720
2,3,2,4,1,0,5,2,0,0,4,1,1,3,0,4,0,4,1,0,5,0,0,0,0,1,2,1,3,0,2,3,1,2,0,5,5,0,5,4,0,1,0,5,2,2,0,5,0,3,0,0,2,0,0,4,3,0,0,0,0,0,2,0,1,0,0,4,0,2,4,3,2,5,1,3,3,5,0,4,5,0,0,1,4,0,1,0,0,0,4,5,0,5,1,2,0,3,1,2,759,492,496
2,3,3,0,3,0,5,2,0,0,3,1,2,0,0,4,0,4,1,0,4,0,0,0,5,1,3,2,3,0,3,3,1,2,0,5,5,0,2,2,0,2,0,4,4,1,0,5,0,3,0,1,1,0,0,0,3,0,0,0,0,0,2,0,1,0,0,4,0,2,4,3,4,5,1,3,3,5,0,4,5,0,0,1,0,0,5,0,2,0,4,4,1,0,4,3,0,3,1,2,797,575,303
2,3,2,4,1,0,5,2,0,0,3,1,1,3,0,4,0,4,1,0,5,0,2,0,0,1,2,1,3,0,2,3,1,2,0,5,5,0,5,4,0,1,0,5,2,2,0,5,0,3,0,0,2,0,0,4,3,0,0,0,0,0,2,0,1,0,0,4,0,2,4,3,2,5,1,3,3,5,0,4,5,0,0,1,4,0,1,0,0,0,4,5,0,5,1,2,0,3,1,2,743,448,535
2,3,3,0,3,0,2,5,2,0,3,1,1,3,0,4,0,2,1,0,4,0,0,0,5,1,3,2,3,0,0,3,1,2,0,5,5,0,4,0,0,1,0,4,4,1,0,5,0,3,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,4,0,2,3,3,4,5,1,3,5,5,0,4,5,5,0,1,0,0,5,0,0,0,4,4,1,0,4,3,0,3,1,2,704,693,267
2,3,3,0,3,0,2,5,2,0,3,1,1,3,0,4,0,2,1,0,4,0,0,0,5,1,3,2,3,0,0,3,1,2,0,5,5,0,2,2,0,2,0,5,2,2,0,5,0,3,0,0,1,0,0,0,3,0,0,0,0,0,2,0,1,0,0,4,0,2,4,3,4,5,2,3,0,1,0,5,5,0,0,5,0,0,5,0,1,0,4,4,1,0,4,3,0,3,1,2,754,637,267
2,3,2,4,1,0,5,3,0,0,3,1,2,0,0,4,0,4,1,0,4,0,4,0,5,1,3,2,0,0,2,3,1,2,0,5,1,0,0,2,0,2,0,0,2,2,0,5,0,3,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,4,3,2,4,3,5,3,2,3,5,1,0,5,2,0,4,1,4,0,1,0,0,0,4,1,0,0,1,2,0,3,1,2,776,342,681
2,3,2,0,1,0,5,3,0,0,3,1,2,0,0,4,0,4,1,0,4,0,4,0,5,1,3,2,3,0,2,3,1,2,0,5,1,0,0,2,0,2,0,4,2,2,0,5,0,3,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,4,3,2,4,3,5,5,2,3,5,1,0,5,2,0,0,1,0,0,1,0,0,0,4,1,0,0,1,2,0,3,1,2,869,353,583
2,3,2,4,1,0,5,3,0,0,3,1,2,0,0,4,0,4,1,0,4,0,4,0,5,1,3,2,0,0,2,3,1,2,0,5,1,0,0,2,0,2,0,0,2,2,0,5,0,3,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,4,3,2,4,3,5,2,2,3,5,1,0,5,2,0,0,1,0,0,5,0,0,0,4,1,1,0,1,2,0,3,1,2,818,423,576
2,2,3,4,3,0,2,5,0,0,3,1,1,3,0,4,0,2,1,0,4,0,0,0,0,1,2,1,3,0,2,3,0,2,0,5,5,0,2,2,0,2,0,5,2,2,0,5,0,3,0,0,1,0,0,0,3,0,0,1,0,0,2,0,1,0,0,4,0,2,4,3,4,5,2,3,0,1,0,3,5,0,0,5,0,0,5,0,0,0,4,4,3,0,3,3,0,3,5,1,802,577,344
2,2,3,4,3,0,2,5,0,0,3,1,1,3,0,4,0,2,1,0,4,0,0,0,0,1,2,1,3,0,2,3,1,2,0,5,5,0,5,4,0,1,0,4,2,2,0,5,0,3,0,0,4,0,0,0,4,0,0,1,0,0,2,0,1,0,0,4,0,2,4,3,4,5,2,3,0,1,0,3,5,0,0,5,0,0,5,0,0,0,4,4,3,0,3,3,0,3,5,1,816,557,382
2,3,3,0,3,0,2,5,2,0,3,1,1,3,0,4,0,2,1,0,4,0,0,0,5,1,3,2,3,0,0,3,1,2,0,5,5,0,2,2,0,2,0,5,2,2,0,5,0,3,0,0,1,0,0,0,3,0,0,0,0,0,2,0,1,0,0,4,0,2,3,3,4,5,1,3,5,5,0,4,5,5,0,1,0,0,5,0,0,0,4,4,1,0,4,3,0,3,1,2,756,639,268
2,3,2,4,1,0,5,3,0,0,3,1,2,0,0,4,0,4,1,0,4,0,4,0,5,1,3,2,0,0,2,3,1,2,0,5,1,0,0,2,0,2,0,0,2,2,0,5,0,3,0,0,4,0,0,0,4,0,0,3,0,0,2,0,1,0,0,4,3,2,4,3,5,2,2,3,5,1,0,5,2,0,0,1,0,0,5,0,0,0,4,1,1,0,1,2,0,3,1,2,843,396,537
2,3,2,4,1,0,5,3,0,0,3,1,2,0,4,4,0,4,1,0,4,0,4,0,5,1,3,2,3,0,2,3,1,2,0,5,1,0,0,2,0,2,0,0,2,2,0,5,0,3,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,4,3,2,4,3,5,3,2,3,5,1,0,5,2,0,0,1,0,0,5,0,0,0,4,1,0,0,1,2,0,3,1,2,843,330,608
2,2,3,4,3,0,2,5,0,0,3,1,1,3,0,4,0,2,1,0,4,0,0,0,0,1,2,1,3,0,2,3,1,2,0,5,5,0,0,2,0,2,0,4,2,1,0,5,0,3,0,0,5,0,0,0,3,0,0,1,0,0,2,0,1,0,0,4,0,2,4,3,4,5,2,3,0,1,0,3,5,0,0,5,0,0,5,0,0,0,4,4,3,0,3,3,0,3,5,1,847,512,431
2,3,2,4,3,0,2,5,0,0,3,1,1,3,0,4,0,2,1,0,4,0,0,0,5,1,2,1,3,0,2,3,1,2,0,5,5,0,0,2,0,2,0,4,2,1,0,5,0,3,0,0,5,0,0,0,3,0,0,0,0,0,2,0,1,0,0,4,0,2,4,3,4,5,2,3,0,1,0,3,5,0,0,5,0,0,5,0,0,0,4,4,3,0,3,3,0,3,5,1,859,493,432
2,2,3,4,3,0,2,5,0,0,3,1,1,3,0,4,0,2,1,0,4,0,0,0,0,1,2,1,3,0,2,3,0,2,0,5,5,0,2,2,0,2,0,5,2,2,0,5,0,3,0,0,1,0,0,0,3,0,0,2,0,0,2,0,1,0,0,4,0,2,4,3,4,5,2,3,0,1,0,3,5,0,0,5,0,0,5,0,0,1,4,4,3,0,3,3,0,3,5,1,807,536,365
2,3,2,0,1,0,5,3,0,0,3,1,2,0,0,4,0,4,1,0,4,0,0,0,5,1,3,2,3,0,2,0,1,2,0,5,1,0,0,2,0,2,0,4,2,1,0,5,0,3,0,0,5,0,0,0,3,0,0,0,0,0,2,0,1,0,0,4,0,2,4,3,4,5,2,3,5,1,0,5,2,0,4,1,4,0,1,0,0,0,4,1,0,0,1,2,0,3,1,2,861,359,539
2,3,2,4,1,0,5,3,0,0,3,1,2,0,4,4,0,4,1,0,4,0,4,0,5,1,3,2,3,0,2,3,1,2,0,5,1,0,0,2,0,2,0,0,2,2,0,5,0,3,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,4,3,2,4,3,5,3,2,3,5,1,0,5,5,0,0,1,0,0,5,0,0,0,4,5,0,0,1,2,0,3,1,2,843,330,608
2,2,3,4,3,0,2,5,0,0,3,1,1,3,0,4,0,2,1,0,4,0,0,0,0,1,2,1,3,0,2,3,1,2,0,5,5,0,5,2,0,2,0,4,2,1,0,5,0,3,0,0,5,0,0,0,3,0,0,0,0,0,2,0,1,0,0,4,0,2,4,3,4,5,2,3,0,1,0,3,5,0,0,5,0,0,5,0,0,0,4,4,3,0,3,3,0,3,5,1,827,561,374
2,2,3,4,3,0,2,5,0,0,0,1,1,3,0,4,0,2,1,0,4,0,0,0,0,1,2,1,3,0,2,3,0,2,0,5,5,0,2,2,0,2,0,5,2,2,0,5,0,3,0,0,1,0,0,0,3,0,0,1,0,0,2,0,1,0,0,4,0,2,4,3,4,5,2,3,0,1,0,3,5,0,0,5,1,0,5,0,0,0,4,4,3,0,3,3,0,3,5,1,771,527,332
2,3,2,4,1,0,5,3,0,0,3,1,1,3,0,4,0,2,1,0,4,0,0,0,0,1,2,1,3,0,2,3,1,2,0,5,5,0,0,2,0,2,0,4,2,1,0,5,0,3,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,4,3,2,4,3,5,3,2,3,5,1,0,5,2,0,0,1,0,0,5,0,0,0,4,1,0,0,1,2,0,3,1,2,824,441,590
2,3,3,0,1,0,5,2,0,0,3,1,2,0,0,4,0,4,1,0,4,0,4,0,5,1,3,2,3,0,2,3,1,2,0,5,1,0,0,2,1,2,0,0,2,2,0,5,0,3,0,0,4,0,0,0,4,0,0,3,0,0,3,0,1,0,0,4,4,2,5,3,3,5,2,3,5,1,0,3,5,0,0,1,0,0,5,0,0,0,4,1,0,5,1,2,0,1,1,2,892,295,507
2,3,3,0,3,0,2,5,0,0,3,1,1,3,0,4,0,4,1,0,5,0,0,0,5,1,3,2,3,0,2,0,1,2,0,5,5,0,0,2,0,2,0,4,2,1,0,5,0,3,0,0,5,0,0,0,3,0,0,1,0,0,2,0,1,0,0,4,0,2,4,3,4,5,2,3,0,1,0,3,5,0,0,5,0,0,5,0,0,0,4,4,3,0,4,3,0,3,1,2,877,455,417
2,3,2,4,1,0,5,3,0,2,3,1,2,0,4,4,0,4,1,0,4,0,4,0,5,1,3,2,3,0,2,3,1,2,0,5,1,0,0,2,0,2,0,0,2,2,0,5,0,3,0,0,4,0,0,0,4,0,0,3,0,0,3,0,1,0,0,4,3,2,4,3,5,3,2,3,5,1,0,5,2,0,0,1,0,0,5,0,0,0,4,1,0,0,1,2,4,3,1,2,855,297,527
2,3,3,4,1,0,5,2,0,0,3,1,2,0,0,4,0,4,1,0,4,0,4,0,5,1,3,2,3,0,2,3,1,2,0,5,1,0,0,2,1,2,0,0,2,2,0,5,0,3,0,0,4,0,0,0,4,0,0,3,0,0,3,0,1,0,0,4,4,2,5,3,3,5,2,3,5,1,0,3,5,0,0,1,0,0,5,0,0,0,4,1,0,5,1,2,0,1,1,2,860,310,551
2,3,2,4,1,0,5,2,0,0,3,1,2,0,0,4,0,4,1,0,5,0,4,0,5,1,3,2,3,0,2,3,1,2,0,5,1,0,0,2,1,2,0,0,2,2,0,5,0,3,0,0,4,0,0,0,4,0,0,3,0,0,3,0,1,0,0,4,3,2,5,3,4,5,2,3,5,1,0,3,5,0,0,1,0,0,5,0,0,0,4,1,0,5,1,2,0,1,1,2,860,310,551
0,5,1,5,3,0,3,2,0,0,3,0,2,3,5,0,0,4,2,0,1,2,1,0,5,1,3,2,3,4,5,3,1,2,0,0,1,3,0,3,0,2,2,4,2,2,0,5,0,3,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,4,3,2,4,2,4,5,2,3,5,5,0,5,2,0,3,1,4,0,0,3,1,1,4,1,0,5,1,2,0,1,2,2,430,-10,914
0,5,1,5,4,0,3,2,0,0,3,1,2,5,0,4,0,4,1,0,4,0,4,0,5,1,3,2,0,0,2,3,1,2,0,0,1,3,0,2,0,2,0,4,2,2,0,5,0,3,0,2,1,0,0,0,0,0,0,3,0,0,2,0,1,0,0,4,3,2,4,3,4,5,2,3,5,5,0,5,5,0,3,1,4,0,5,0,0,0,4,1,0,4,1,2,0,2,2,1,550,286,813
0,5,3,5,2,0,2,5,5,0,2,0,5,1,0,4,0,4,1,0,1,2,1,0,0,1,3,2,0,0,2,3,1,2,0,0,3,0,3,5,0,2,0,4,2,2,0,5,0,1,0,0,0,0,3,0,0,0,0,1,0,0,2,0,0,0,4,4,3,4,4,3,4,5,2,3,5,1,0,5,5,0,3,2,2,0,2,0,3,0,3,1,0,5,1,2,0,3,2,2,300,456,816
0,5,3,5,2,0,2,5,5,0,2,0,5,1,0,4,0,4,1,0,4,5,0,0,5,1,3,2,0,0,4,3,3,2,0,5,3,0,3,5,0,2,0,4,2,2,0,5,0,3,0,0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,4,4,3,2,4,3,4,5,1,3,5,1,0,5,5,0,3,2,1,0,2,0,3,0,3,1,0,5,1,2,0,3,2,2,368,554,707
0,5,1,5,2,0,2,5,5,0,2,0,5,1,0,4,0,4,1,0,4,5,0,0,5,1,3,2,0,0,4,3,3,2,0,0,1,0,3,5,0,2,0,4,2,2,0,5,0,1,0,0,0,0,0,1,0,0,0,0,3,0,2,0,0,1,4,4,3,2,4,3,4,5,1,3,5,1,0,5,2,0,3,4,2,0,2,0,1,0,3,1,0,5,1,2,0,3,2,2,265,575,687
0,5,1,5,2,0,2,5,5,0,2,0,5,1,0,4,0,4,1,0,4,5,0,0,5,1,3,2,0,0,4,3,3,2,0,0,1,0,3,5,0,2,0,4,2,2,0,5,0,1,0,0,0,0,0,2,0,0,0,0,3,0,2,0,0,0,4,4,3,2,4,3,4,5,1,3,5,1,0,5,2,0,3,4,2,0,2,0,1,0,3,1,0,5,1,2,0,3,2,2,298,584,727
0,5,1,5,2,0,2,5,5,0,2,0,5,1,0,4,0,4,1,0,4,5,0,0,5,1,3,2,0,0,4,3,3,2,0,0,1,0,3,5,0,2,0,4,2,2,0,5,0,1,0,0,0,0,0,2,0,0,0,0,3,0,1,0,0,0,4,4,3,2,4,3,4,5,1,3,5,1,0,5,2,1,3,4,2,0,2,0,1,0,3,1,0,5,1,2,0,3,2,2,269,627,678
0,5,1,5,2,0,0,5,5,4,5,0,5,1,0,4,1,2,2,0,4,1,0,0,2,1,3,2,0,0,4,3,3,2,0,0,1,0,3,5,0,2,0,4,2,2,0,5,0,1,0,1,1,0,0,3,1,0,0,0,0,0,2,0,0,0,0,4,0,2,4,3,4,5,1,1,3,5,0,3,5,3,4,1,2,0,5,0,0,0,3,1,0,5,1,2,0,3,2,2,269,655,597
0,5,1,5,2,0,0,5,5,4,2,0,5,1,0,5,0,2,2,0,4,0,0,0,0,1,3,2,0,0,2,3,3,2,0,0,1,0,3,5,0,2,0,4,2,2,0,5,0,1,0,0,0,0,0,2,0,0,0,0,4,0,2,0,0,0,0,4,1,2,4,1,5,5,2,2,3,5,0,2,5,3,3,1,2,0,5,0,1,0,3,5,1,5,1,2,0,3,2,2,242,728,611
0,5,1,5,2,0,0,5,5,4,2,0,5,1,0,5,0,2,2,0,4,0,0,0,0,1,3,2,0,0,2,1,1,2,0,5,1,0,5,2,0,1,0,5,2,2,0,5,0,3,0,1,1,0,0,5,0,0,0,0,4,0,2,0,0,0,0,4,2,2,4,1,4,5,2,2,3,5,0,2,5,3,3,1,2,0,5,0,1,0,3,5,1,5,1,2,0,3,2,2,270,777,523
0,5,0,5,2,0,0,5,5,4,2,0,5,1,0,5,0,2,2,0,4,0,0,0,0,1,3,2,0,0,2,1,1,2,0,5,1,0,5,2,0,1,0,5,2,2,0,5,0,3,0,1,1,0,0,5,0,0,0,0,4,0,2,0,0,0,0,4,1,2,4,1,4,5,2,2,3,5,0,2,5,3,3,1,2,0,5,0,1,0,3,5,1,5,1,2,0,3,2,2,228,816,516
0,5,0,5,2,0,0,5,5,4,2,0,5,1,1,4,0,2,4,0,4,2,5,0,5,0,4,2,3,0,0,3,1,2,0,5,2,0,5,0,0,1,0,4,3,1,0,5,0,3,0,1,1,0,0,5,0,0,0,0,4,0,2,0,0,0,0,4,0,2,4,3,4,5,1,3,3,5,0,4,5,1,0,1,0,0,5,0,1,0,3,1,1,5,1,2,0,3,2,2,236,855,401
3,5,0,5,2,0,0,5,5,4,2,0,5,1,0,4,0,2,4,0,4,2,0,0,5,0,4,4,3,0,0,3,1,2,0,5,2,0,5,0,0,1,0,4,3,1,0,5,0,3,0,1,1,0,0,3,0,0,0,0,4,0,2,0,0,0,0,4,0,2,4,3,4,5,1,3,0,5,0,4,5,1,0,1,0,0,5,0,2,0,4,4,1,0,4,2,0,4,1,2,355,979,250
3,3,3,5,2,0,0,5,5,4,2,0,5,1,0,4,0,2,4,0,4,2,5,0,5,0,4,2,3,0,0,3,1,2,0,5,3,0,5,0,0,1,0,4,3,1,1,5,0,3,0,1,1,0,0,5,0,0,0,0,4,0,2,0,0,0,0,4,0,2,4,3,4,5,1,3,0,5,0,4,5,1,0,1,0,0,5,0,1,0,4,4,1,0,4,2,0,4,1,2,331,901,281
3,5,0,5,2,0,0,5,5,4,2,0,5,1,0,4,0,2,4,0,4,2,5,0,5,0,4,4,3,0,2,5,1,2,0,5,5,0,5,2,0,1,0,4,4,1,0,5,0,3,0,1,1,0,0,3,0,0,0,0,4,0,2,0,0,0,0,4,0,2,4,3,4,5,1,3,0,5,0,4,5,1,0,1,0,0,5,0,2,0,4,4,1,0,4,2,0,4,1,2,336,904,338
0,5,1,5,2,0,2,5,5,4,0,0,5,1,0,4,0,4,1,0,1,2,1,0,0,1,3,2,0,0,2,3,1,2,0,0,1,3,0,2,0,2,0,4,2,2,0,5,0,3,0,2,1,0,0,0,0,0,0,3,0,0,2,0,0,0,4,4,3,3,4,3,4,5,2,3,5,1,0,5,5,0,3,2,2,0,2,0,3,0,3,1,0,5,1,2,0,3,2,2,265,443,789
0,5,1,5,2,0,2,5,5,4,2,0,2,3,5,0,0,4,2,0,1,2,1,0,5,1,3,2,3,4,5,3,1,2,0,0,1,3,0,3,0,2,2,4,2,2,0,5,0,3,0,2,1,0,0,0,0,0,0,3,0,0,2,0,1,0,0,4,3,2,4,3,4,5,1,3,5,0,0,5,5,0,3,2,2,0,2,0,1,0,3,1,0,5,1,2,0,3,2,2,287,221,820
0,5,1,5,4,0,3,2,0,0,3,0,5,3,0,4,0,4,1,0,1,2,4,0,5,1,3,2,3,0,1,3,1,2,0,0,1,0,3,5,0,2,0,4,2,2,0,5,0,1,0,0,0,0,3,0,0,0,0,1,0,0,2,0,0,0,4,5,3,4,4,3,4,5,2,3,5,1,0,5,5,0,3,1,4,0,5,0,0,0,4,1,0,5,1,2,0,2,2,2,412,364,820
3,5,3,5,2,0,2,5,5,0,2,0,5,1,0,4,0,4,1,0,4,5,0,0,5,1,3,2,0,0,4,3,3,2,0,0,3,0,3,5,0,2,0,2,3,2,0,5,0,1,0,0,4,0,0,0,0,0,0,1,0,0,2,0,0,0,4,4,3,4,4,3,4,5,2,3,5,1,0,5,5,0,3,2,1,0,2,0,3,0,3,1,0,5,1,2,0,3,2,2,399,520,747
0,5,1,5,2,0,2,5,5,0,2,0,5,1,0,4,0,4,1,0,4,5,0,0,5,1,3,2,0,0,4,3,3,0,0,0,3,0,3,5,0,2,0,4,2,2,0,5,0,1,0,0,0,0,0,2,0,0,0,0,3,0,2,0,0,0,4,4,3,2,4,3,4,5,1,3,5,1,0,5,0,0,3,4,2,0,2,0,1,0,3,1,0,5,1,2,0,3,2,2,242,546,690
3,5,3,5,2,0,2,5,5,0,2,0,5,1,0,4,0,4,1,0,4,5,0,0,2,1,3,2,0,0,4,3,3,2,0,0,1,0,3,5,0,2,0,4,2,1,0,5,0,1,0,0,4,0,0,0,0,0,0,1,0,0,2,0,0,0,4,4,3,4,4,3,4,5,2,3,5,1,0,5,5,0,3,2,1,0,2,0,3,0,3,1,0,5,1,2,0,3,2,2,399,520,747
1,5,1,5,2,0,0,5,5,4,2,0,5,1,0,4,1,2,2,0,4,1,0,0,2,1,3,2,0,0,4,3,3,2,0,0,1,0,3,5,0,2,0,4,2,2,0,5,0,1,0,1,1,0,0,2,0,0,0,0,3,0,2,0,0,0,4,4,3,2,4,3,4,5,1,3,5,2,0,5,5,1,3,4,2,0,5,0,1,0,3,0,0,1,1,2,0,3,2,2,177,709,585
0,5,1,5,2,0,0,5,5,4,2,0,5,1,0,4,1,2,2,0,4,1,0,0,2,1,3,2,0,0,5,3,1,2,0,5,1,0,5,2,0,1,0,5,0,2,2,5,0,3,0,1,1,0,0,3,0,0,0,0,4,0,2,0,0,0,0,4,1,2,4,1,4,5,2,2,3,5,0,4,5,1,0,1,0,0,5,0,1,0,3,1,0,5,1,2,0,3,2,2,177,744,549
0,5,0,5,2,0,0,5,5,4,2,0,5,1,0,5,0,2,2,0,4,0,0,0,0,1,3,2,0,0,2,1,1,2,0,5,1,0,5,2,0,1,0,5,2,2,0,5,0,2,0,1,1,0,0,5,0,0,0,0,4,0,2,0,0,0,1,4,2,2,4,1,4,5,2,2,3,5,0,2,5,3,3,1,2,0,5,0,1,0,3,5,1,5,1,2,0,3,2,2,202,820,511
0,5,0,5,2,0,0,5,5,4,2,0,5,1,0,5,0,2,2,0,4,0,0,0,0,1,3,2,0,0,2,1,1,2,0,5,1,0,5,2,0,1,0,5,2,2,0,5,0,2,0,1,1,0,0,5,0,0,0,0,4,0,2,0,0,0,0,4,2,2,5,1,4,5,2,2,3,5,0,2,5,3,3,1,2,0,5,0,1,0,3,5,1,5,4,2,0,3,2,2,228,816,516
0,5,0,5,2,0,0,5,5,4,2,0,5,1,0,5,0,2,4,0,4,0,0,0,0,1,3,2,0,0,2,1,1,2,0,5,1,0,5,2,0,1,0,5,2,2,0,5,0,3,0,1,1,0,0,5,0,0,0,0,4,0,2,0,0,0,0,4,2,2,4,1,4,5,2,2,3,5,0,2,5,3,3,1,2,0,5,0,1,0,3,5,1,5,1,2,0,3,2,2,228,816,516
0,5,0,5,2,0,0,5,5,4,2,0,5,1,0,4,0,2,4,0,4,2,5,0,5,0,4,2,3,0,0,3,1,2,3,5,3,0,5,0,0,1,0,4,3,1,0,5,0,3,0,1,1,0,0,5,0,0,0,0,4,0,2,0,0,0,0,4,0,2,4,3,4,5,1,3,3,5,0,4,5,1,0,1,0,3,5,0,1,0,3,1,1,5,1,2,0,3,2,2,197,889,309
0,5,0,5,2,0,0,5,5,4,2,0,5,1,1,4,0,2,4,0,4,2,5,0,5,0,4,2,3,0,0,3,1,2,0,5,2,0,5,0,0,1,0,4,3,1,0,5,0,3,0,1,1,0,0,5,0,0,0,0,4,0,2,0,0,0,0,4,2,2,4,3,4,5,1,3,3,5,0,4,5,1,0,1,0,0,5,0,1,0,3,1,1,5,1,2,0,3,2,2,237,819,439
3,5,0,5,2,0,0,5,5,4,2,0,5,1,0,4,0,2,4,0,4,2,5,0,5,0,4,2,3,0,0,3,1,2,0,5,3,0,5,0,0,0,0,4,3,1,0,5,0,3,0,1,1,0,0,3,0,0,0,0,4,0,2,0,0,0,0,4,0,2,4,3,4,5,1,3,0,5,0,4,5,1,0,1,0,0,5,0,2,0,4,4,1,0,4,2,0,4,1,2,312,914,310
0,3,2,4,1,0,5,2,0,0,3,1,1,0,4,4,0,4,1,0,4,2,1,0,0,1,3,2,0,0,2,3,1,2,0,0,3,0,3,5,0,2,0,4,2,2,0,5,0,1,0,0,0,0,3,0,0,0,0,1,0,0,2,0,0,0,4,4,3,4,4,3,4,5,2,3,5,1,0,5,2,0,4,1,4,0,1,0,0,0,4,1,0,5,1,2,0,3,1,2,440,331,831
0,3,2,4,1,3,5,2,0,0,3,1,2,0,4,4,0,4,1,0,4,0,5,0,5,1,3,2,3,0,2,3,1,4,0,0,1,1,0,1,0,2,0,4,2,2,0,5,0,3,1,3,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,4,3,2,4,3,4,5,3,3,5,1,0,5,2,0,4,1,4,0,4,0,0,0,4,1,0,5,1,2,0,3,1,2,511,279,726
0,5,3,5,2,0,2,5,5,0,2,0,5,1,0,4,0,4,1,0,4,5,4,0,5,1,3,2,3,0,2,3,1,4,0,0,1,1,0,1,0,2,0,4,2,2,0,5,0,3,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,4,3,2,4,3,4,5,3,3,5,1,0,5,2,0,4,1,4,0,1,0,0,0,4,1,0,5,1,2,0,3,1,2,499,307,844
3,5,3,5,2,0,2,5,5,0,2,0,5,1,0,4,0,4,1,0,4,5,0,0,5,1,3,2,0,0,0,3,3,2,0,0,3,0,3,5,0,2,0,2,3,2,0,5,0,1,0,0,4,0,0,0,0,0,0,0,3,0,2,0,0,0,4,4,3,2,4,3,4,5,1,5,5,1,0,5,2,0,3,4,2,0,2,0,1,0,3,1,0,5,1,2,0,3,2,2,369,592,670
0,5,1,5,2,0,2,5,5,0,2,0,5,1,0,5,0,4,1,0,4,5,0,0,5,1,3,2,0,0,4,3,3,2,0,2,1,0,3,5,0,2,0,4,2,2,0,5,0,1,0,0,0,0,0,2,0,0,0,0,3,0,2,0,0,0,4,4,3,2,4,3,4,5,1,3,5,1,0,5,2,0,3,4,2,0,2,0,1,0,3,1,0,5,1,2,0,3,2,2,341,606,678
