var0,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43,var44,var45,var46,var47,var48,var49,var50,var51,var52,var53,var54,var55,var56,var57,var58,var59,var60,var61,var62,var63,var64,var65,var66,var67,var68,var69,var70,var71,var72,var73,var74,var75,var76,var77,var78,var79,var80,var81,var82,var83,var84,var85,var86,var87,var88,var89,var90,var91,var92,var93,var94,var95,var96,var97,var98,var99,f0,f1
1,1,4,1,1,0,1,4,1,5,5,1,0,0,0,3,0,3,0,2,2,0,0,0,4,0,1,1,1,0,0,1,0,2,0,3,1,0,5,5,0,3,0,0,2,2,3,1,0,1,4,3,3,4,0,5,1,0,0,0,4,3,5,0,3,0,0,1,0,5,4,5,4,4,3,3,0,5,0,2,2,2,0,1,0,0,1,0,2,0,5,1,4,0,4,5,4,2,5,1,567,812
1,1,4,2,1,0,1,4,1,5,5,1,0,0,0,3,0,3,0,2,2,0,0,0,4,0,2,1,1,0,0,1,0,2,0,3,1,0,5,5,0,3,0,0,2,2,3,0,0,1,4,3,3,4,0,5,1,0,0,0,4,2,5,0,3,0,0,1,0,5,4,5,4,4,3,3,0,5,0,2,2,2,0,1,0,0,1,0,2,0,5,1,4,0,4,5,4,2,4,1,563,808
1,1,4,2,5,0,1,4,1,5,5,1,0,0,0,3,0,3,0,2,2,0,0,0,4,0,2,1,1,0,0,1,0,2,0,3,1,0,5,5,0,3,0,0,2,2,3,1,0,1,4,3,3,4,0,5,1,0,0,0,4,2,5,0,3,0,0,1,0,5,4,5,4,4,3,3,0,5,0,2,2,2,0,1,0,0,1,0,2,0,5,1,4,0,4,5,4,2,4,1,567,812
1,1,4,1,0,0,1,4,1,5,5,1,0,0,0,3,0,3,0,2,2,0,0,0,4,0,1,1,1,0,0,1,0,2,0,3,1,0,5,5,0,3,0,0,2,2,3,1,0,1,4,3,3,4,0,5,1,0,0,0,4,3,5,0,3,0,0,1,0,5,4,5,4,4,3,3,0,5,0,2,2,2,0,1,0,0,1,0,2,0,5,1,4,0,4,5,4,2,5,1,532,832
1,1,4,2,5,0,1,4,1,5,5,1,0,0,0,3,0,3,0,2,2,0,0,0,4,0,2,1,1,0,0,1,0,2,0,3,1,0,5,5,0,3,0,0,2,2,3,1,0,1,4,3,3,4,0,5,1,0,0,0,4,2,5,0,3,0,0,1,0,5,4,5,4,4,3,3,0,5,0,2,2,2,0,1,0,0,1,0,2,0,5,1,4,0,4,5,4,2,4,1,567,812
1,1,4,1,0,0,1,4,1,5,5,1,0,0,0,3,0,3,0,2,2,0,0,0,4,0,1,1,1,0,0,1,0,2,0,3,1,0,5,5,0,3,0,0,2,2,3,1,2,1,4,3,3,4,0,5,1,0,0,0,4,2,5,0,3,0,0,1,0,5,4,5,4,4,3,3,0,5,0,2,2,2,0,1,0,0,1,0,2,0,5,1,4,0,4,5,4,2,5,1,483,845
1,1,4,4,2,0,2,4,3,5,2,1,0,0,0,3,0,3,0,2,2,0,0,0,4,0,1,1,1,0,0,1,0,2,5,3,1,0,5,5,0,3,0,0,2,2,3,1,0,1,4,3,3,4,0,5,1,0,0,0,4,2,5,0,3,0,0,1,0,5,4,5,4,0,3,3,0,5,0,2,2,2,0,1,0,0,1,0,2,0,5,1,4,0,4,5,4,3,5,1,485,819
1,1,3,4,2,0,2,4,3,5,2,1,0,0,0,3,0,3,1,0,2,0,0,0,4,0,1,1,1,0,1,1,0,2,0,3,1,0,5,5,0,3,0,0,2,2,3,1,0,1,4,3,3,4,0,5,1,0,0,0,4,2,5,0,3,0,0,1,0,5,4,5,4,4,3,3,0,5,0,2,2,2,0,2,0,0,1,0,0,0,5,1,4,0,3,5,4,1,5,3,637,774
1,1,4,1,1,0,1,4,1,5,5,1,0,0,0,3,0,3,0,2,2,0,0,0,4,0,1,1,1,0,0,1,0,2,0,3,1,0,5,5,0,3,0,0,2,2,3,1,0,1,4,3,3,4,0,5,1,0,0,0,4,2,5,0,3,0,0,1,0,5,4,5,4,0,3,3,0,5,0,2,2,2,0,1,0,0,1,0,2,0,5,1,4,0,4,5,4,2,5,1,522,834
1,1,4,1,1,0,1,4,1,5,5,1,0,0,0,3,0,3,0,2,2,0,4,0,4,0,1,1,1,0,0,1,0,2,0,3,1,0,5,5,0,3,0,0,2,2,3,1,0,1,4,3,3,4,0,5,1,0,0,0,4,2,5,0,3,0,0,1,0,5,4,5,4,4,3,3,0,5,0,2,2,2,0,1,0,0,1,0,2,0,5,1,4,0,4,5,4,2,5,1,551,768
1,1,3,4,2,0,2,4,3,5,2,1,0,0,0,3,0,3,1,0,2,0,0,0,4,0,1,1,1,0,0,1,0,2,0,3,1,0,5,5,0,3,0,0,2,2,3,1,0,1,4,3,3,4,0,5,1,0,0,0,4,2,5,0,3,0,0,1,0,5,4,5,4,4,3,3,0,5,0,2,2,2,0,2,0,0,1,0,0,0,5,1,4,0,3,5,4,1,5,3,622,817
1,1,3,4,2,0,2,4,3,5,2,1,0,0,0,3,0,3,1,0,2,0,0,0,4,0,1,1,1,0,0,1,0,2,0,3,1,0,5,5,0,3,0,0,2,2,3,1,0,1,4,3,3,4,0,5,1,0,0,0,4,2,5,1,3,0,0,1,0,5,4,5,4,4,3,3,0,5,0,2,2,2,0,2,0,0,1,0,0,0,5,1,4,0,3,5,4,0,5,3,662,731
1,1,3,4,2,0,2,4,3,5,2,1,0,0,0,3,0,3,1,0,2,0,0,0,4,0,1,1,1,0,0,1,0,2,0,3,1,0,5,5,0,3,0,0,2,2,3,1,0,1,4,3,3,4,0,5,1,0,0,0,4,2,5,0,3,0,0,1,0,5,4,5,4,4,3,3,0,5,0,2,2,2,0,2,0,0,1,0,0,0,5,1,4,0,3,5,4,1,5,3,622,817
1,1,3,4,2,0,2,4,3,5,2,1,0,0,0,3,0,3,1,0,2,0,0,0,4,0,1,1,1,0,0,1,0,2,0,3,1,0,5,5,0,3,0,0,2,2,3,1,0,1,4,3,3,4,0,5,1,0,0,0,4,2,5,0,3,0,0,4,0,5,4,5,4,4,3,3,0,5,0,2,2,2,0,2,0,0,1,0,0,0,5,1,4,0,3,5,4,1,5,3,622,817
1,1,3,4,2,0,2,4,3,5,2,1,0,0,0,3,0,3,1,0,2,0,0,0,4,0,0,1,1,0,1,1,0,2,0,3,1,0,5,5,0,3,0,0,2,2,3,1,0,1,4,3,3,4,0,5,1,0,0,0,4,2,5,0,3,0,0,1,0,5,4,5,4,4,3,3,0,5,0,2,2,2,0,5,0,0,1,0,0,0,5,1,4,0,3,5,4,1,5,3,619,753
1,1,4,1,1,0,1,4,5,5,5,1,0,0,0,3,0,3,1,0,2,0,0,0,4,0,1,1,1,0,1,1,0,2,0,3,1,0,5,5,0,3,0,0,2,2,3,1,0,1,4,3,3,4,0,5,1,0,0,0,4,2,5,0,3,0,0,1,0,5,4,2,5,3,3,3,0,4,0,2,2,2,0,2,0,0,1,0,0,0,5,1,4,0,3,5,4,1,5,3,637,774
1,1,3,4,2,0,2,4,3,5,2,1,0,0,0,3,0,3,1,0,2,0,0,0,4,0,1,1,1,0,0,1,0,2,0,3,1,0,5,5,0,3,0,0,2,2,3,1,0,1,4,3,3,4,0,5,1,0,0,0,4,2,5,0,3,0,0,1,0,5,4,5,4,4,3,3,5,5,0,2,2,2,0,2,0,0,1,0,0,0,5,1,4,0,3,5,4,1,5,3,609,804
1,1,4,1,1,0,1,4,5,5,5,1,0,0,0,3,0,3,1,0,2,0,0,0,4,0,1,1,1,0,1,1,0,2,0,3,1,0,4,5,0,3,0,0,2,5,4,5,0,3,5,2,3,4,0,3,4,0,0,0,4,2,5,0,4,0,0,1,0,5,4,2,4,3,3,1,0,4,0,2,2,2,0,2,0,0,1,0,0,0,5,1,4,0,3,5,4,1,5,3,637,774
1,1,4,1,1,0,1,4,5,5,5,1,0,0,0,3,0,3,1,0,2,0,0,0,4,0,1,1,1,0,1,1,0,2,0,3,1,0,5,5,1,3,0,0,2,2,3,1,0,1,4,3,3,4,0,5,1,0,0,0,4,2,5,0,3,0,0,1,0,5,4,5,4,4,3,3,0,5,0,2,2,2,0,2,0,0,1,0,0,0,5,1,4,0,3,5,4,1,5,3,653,743
1,1,4,1,1,0,1,4,5,5,5,1,0,0,0,3,0,3,1,0,2,0,0,0,4,0,1,1,1,0,1,0,0,2,0,3,1,0,5,5,1,3,0,0,2,2,3,1,0,1,4,3,3,4,0,5,1,0,0,0,4,2,5,0,4,0,0,1,0,5,4,5,4,4,3,3,0,5,0,2,2,2,0,2,0,0,1,0,0,0,5,1,4,0,3,5,4,1,5,3,650,724
1,1,4,1,1,0,1,4,5,2,5,1,0,1,0,3,0,3,1,0,2,0,0,0,4,0,1,1,1,0,1,1,0,2,0,3,1,0,5,5,1,3,0,0,2,2,3,1,0,1,4,3,3,4,0,5,1,0,0,0,4,2,5,4,3,0,0,1,0,5,4,2,4,0,3,3,0,4,0,2,2,2,0,2,0,0,1,0,0,0,5,1,4,0,3,5,4,1,5,2,604,721
1,1,4,1,1,0,1,4,5,2,5,1,0,1,0,3,0,3,1,0,2,0,0,0,4,0,1,1,1,0,1,1,0,2,0,3,1,0,5,5,1,3,0,0,2,2,3,1,0,1,4,3,3,4,0,5,1,0,0,0,4,2,5,0,3,0,0,1,0,5,4,5,4,4,3,3,0,4,0,2,3,2,0,2,0,0,1,0,0,0,5,1,4,0,3,5,4,1,5,2,625,749
1,1,4,1,1,0,1,4,5,5,5,1,0,0,0,3,0,3,1,0,2,0,0,0,4,0,1,1,1,0,1,1,0,2,0,3,1,0,5,5,1,3,0,0,2,2,3,1,0,1,4,3,3,4,0,5,4,0,0,0,4,2,5,0,3,0,0,1,0,5,4,5,4,4,3,3,0,5,0,2,2,2,0,2,0,0,1,0,0,0,5,1,4,0,3,5,4,1,5,3,653,743
1,1,4,1,1,0,1,4,5,5,4,1,0,0,0,3,0,3,1,0,2,0,0,0,4,0,1,1,1,0,1,1,0,2,0,3,1,0,4,5,1,3,0,0,2,2,3,1,0,1,4,3,3,4,0,5,1,0,0,0,4,2,5,0,3,0,0,1,0,5,4,5,4,4,3,3,0,5,0,2,2,2,0,2,0,0,1,0,0,0,5,1,4,0,3,5,4,1,5,3,653,743
1,1,4,1,1,0,1,3,5,5,5,1,0,0,0,3,0,3,1,0,2,0,0,0,4,0,1,1,1,0,1,1,0,2,0,3,1,0,5,5,1,3,0,0,2,2,3,1,0,1,4,3,3,4,0,5,1,0,0,0,4,2,5,0,3,0,0,1,0,5,4,5,4,4,3,3,0,5,0,2,2,2,0,2,0,0,1,0,1,0,5,1,4,0,3,5,4,1,5,3,609,771
1,1,4,1,1,0,1,4,5,2,5,1,0,0,0,3,0,3,1,0,2,0,0,0,4,0,1,1,1,0,1,1,0,2,0,3,1,0,4,5,0,3,0,0,2,5,4,5,0,3,0,3,3,4,0,5,4,0,0,0,4,2,5,4,3,0,0,1,0,5,4,2,4,3,3,3,0,4,0,2,2,2,0,2,0,0,1,0,0,0,5,1,4,0,3,5,4,1,5,3,704,694
1,1,4,1,1,0,1,4,5,5,5,1,0,0,0,3,0,3,1,0,2,0,0,0,4,0,1,1,1,0,1,1,0,2,0,3,1,0,4,5,0,3,0,0,2,5,4,5,0,3,0,3,3,4,0,5,4,0,0,0,4,2,5,4,3,0,0,1,0,0,4,2,5,3,3,3,0,4,0,2,3,2,0,2,0,1,1,0,0,0,5,1,4,0,3,5,4,1,1,3,681,708
1,1,4,1,1,0,1,4,5,2,5,1,0,0,0,3,0,3,1,0,0,0,0,0,4,0,1,1,1,0,1,1,0,2,0,5,1,0,4,5,0,3,0,0,1,5,4,5,0,3,0,3,3,4,0,5,4,0,0,0,4,2,5,4,3,0,0,1,0,0,4,2,5,3,3,3,0,4,0,2,3,2,0,2,0,0,1,0,0,0,5,1,4,2,3,5,4,1,5,3,665,669
1,1,4,1,1,0,1,4,5,2,5,1,5,0,0,3,0,3,1,0,2,0,0,0,4,0,1,1,1,0,1,1,0,1,0,3,1,0,4,5,0,3,0,0,2,5,4,5,0,3,0,3,3,4,0,5,4,0,0,0,4,2,5,4,3,0,0,1,0,0,4,2,5,3,3,3,0,4,0,2,3,2,0,2,0,0,1,0,0,0,5,4,4,0,3,5,4,1,5,3,685,704
1,1,4,1,1,0,1,4,5,5,5,1,0,0,0,3,0,3,1,0,2,0,1,0,4,0,1,1,1,0,1,1,0,2,0,3,1,0,4,5,0,3,0,0,2,5,4,5,0,3,0,3,3,4,0,5,4,0,0,0,4,2,5,4,3,0,0,3,0,0,4,2,5,3,3,3,0,4,0,2,3,2,0,2,0,0,1,0,0,0,5,1,4,0,3,5,4,1,1,3,676,661
1,1,4,1,1,0,1,4,5,2,5,1,0,0,0,3,0,3,1,0,4,0,0,0,4,0,1,1,1,0,1,1,0,2,0,5,1,0,4,5,0,3,0,0,2,5,4,5,0,3,0,3,3,4,0,5,4,0,0,0,4,2,5,4,3,0,0,1,0,0,4,2,5,3,3,3,0,4,0,2,3,2,0,2,0,0,1,0,0,0,5,1,4,0,3,5,4,1,5,3,692,705
1,1,4,1,2,0,1,4,5,2,5,1,0,0,0,3,0,3,1,0,2,0,0,0,4,0,1,1,1,0,1,1,0,2,0,5,5,0,4,5,0,3,0,0,1,5,4,5,0,3,0,3,3,4,0,5,4,0,0,0,4,2,1,4,3,0,0,1,0,5,4,2,4,3,3,3,0,4,0,2,2,2,0,2,0,0,1,0,0,0,5,1,4,0,3,5,4,1,5,3,704,694
1,1,4,1,2,0,1,4,5,2,5,1,0,0,0,3,0,3,1,0,4,0,0,0,4,0,1,1,1,0,1,1,0,2,0,5,5,0,4,5,0,3,0,0,1,5,4,5,0,3,0,3,3,4,0,5,4,0,0,0,4,2,1,4,3,0,0,1,0,5,4,2,4,3,3,3,0,4,0,2,2,2,0,2,0,0,1,0,0,0,5,1,4,0,3,5,4,1,5,3,704,694
1,1,4,1,2,0,1,4,5,2,5,1,0,0,0,3,0,3,1,0,2,0,0,0,4,0,1,1,1,0,1,1,1,2,0,5,5,0,4,5,0,3,0,0,1,5,4,5,0,3,0,3,3,4,0,5,4,0,0,0,4,2,1,4,3,0,0,1,0,5,4,2,4,3,3,3,0,4,0,2,2,2,0,2,0,0,1,0,0,0,5,1,3,0,3,5,4,1,5,3,718,674
1,1,4,1,1,0,1,4,5,2,5,1,0,0,0,3,0,3,1,0,2,0,0,0,4,0,1,1,1,0,1,1,1,2,0,5,5,0,4,5,0,3,0,0,1,5,4,5,0,3,0,3,3,4,0,5,4,0,0,0,4,2,1,4,3,0,0,1,0,5,4,2,4,3,3,3,0,4,0,2,2,2,0,2,0,0,2,0,0,0,5,1,3,0,3,5,4,1,5,3,718,674
1,1,4,1,1,0,1,4,5,2,5,1,0,0,0,3,0,3,1,0,2,0,0,0,4,0,1,1,1,0,1,1,1,2,0,5,5,0,4,5,0,3,0,0,2,5,4,5,0,3,0,3,3,4,0,5,4,0,0,0,4,4,5,4,3,0,0,4,0,5,4,2,4,3,3,3,0,4,0,2,2,2,0,2,0,0,1,0,0,0,5,1,4,0,3,5,4,1,5,3,718,674
1,1,4,1,2,0,1,4,5,2,5,1,0,0,0,3,0,3,1,0,2,0,0,0,4,0,1,1,1,0,1,1,1,2,0,5,5,0,4,5,0,3,0,0,2,5,4,5,0,3,0,3,3,4,0,5,4,0,0,0,4,2,1,4,3,0,0,1,0,5,4,2,4,3,3,3,0,4,0,2,1,2,0,2,0,0,1,0,0,0,5,1,3,0,3,5,4,1,5,3,718,674
1,1,4,1,2,0,1,4,5,2,4,1,0,0,0,2,0,4,1,4,1,0,0,0,4,0,1,1,2,0,1,1,1,2,0,4,1,0,4,5,0,3,0,0,2,5,4,5,0,3,0,0,3,4,0,5,4,0,0,0,4,2,1,4,3,0,0,1,0,5,4,2,4,3,3,3,0,4,0,2,2,2,0,2,0,0,1,0,0,0,5,1,4,0,3,5,4,1,5,3,733,606
1,1,4,1,2,0,1,4,5,2,5,1,0,0,0,3,0,3,1,0,2,0,0,0,4,0,1,1,2,0,1,1,1,2,0,5,5,0,4,5,0,3,0,0,1,5,4,5,0,3,0,3,3,4,0,5,4,0,0,0,4,2,1,4,3,0,0,1,0,5,4,2,4,3,3,3,0,4,0,2,2,2,0,2,0,0,1,0,0,0,5,0,3,0,3,5,4,1,5,3,709,671
1,1,4,1,2,0,1,4,5,2,5,1,0,0,0,3,0,3,1,0,2,0,0,0,4,0,1,1,1,0,1,1,1,2,0,5,5,0,4,5,0,3,0,0,1,5,4,5,0,3,0,0,3,4,0,5,4,0,0,0,4,2,1,4,3,0,0,1,0,5,4,2,4,3,3,3,0,4,0,2,2,2,0,2,0,0,1,0,0,0,5,1,4,0,3,5,4,1,5,3,752,631
1,1,4,1,2,0,1,3,5,2,5,1,0,0,0,3,0,3,1,0,2,0,0,0,4,0,1,1,1,0,1,1,1,2,0,5,5,0,5,5,0,3,0,0,1,5,4,5,0,3,0,0,3,4,0,5,4,0,0,0,4,2,1,4,3,0,0,1,0,5,4,2,4,3,3,3,0,4,0,2,2,2,0,2,0,0,1,0,0,0,5,1,4,0,3,5,4,1,5,3,752,631
1,1,4,1,2,0,1,4,5,2,5,1,0,0,0,3,0,3,1,0,2,0,0,0,4,0,1,1,1,0,1,1,1,2,0,5,5,0,4,5,0,3,0,0,1,5,4,5,0,3,2,0,3,4,0,5,4,0,0,0,4,2,1,4,3,0,0,1,0,5,4,2,4,3,3,3,0,4,0,2,2,2,0,2,0,0,1,0,0,0,5,1,4,0,3,5,4,1,5,3,709,661
1,1,4,1,2,0,1,3,5,2,5,1,0,0,1,3,0,3,1,0,2,0,0,0,4,0,1,1,1,0,1,1,1,2,0,5,5,0,4,5,0,3,0,0,1,5,4,5,0,3,0,0,3,4,0,5,4,0,0,0,4,2,1,4,3,0,0,1,0,5,4,2,4,3,3,3,0,4,0,2,2,2,0,2,0,0,1,0,0,0,5,1,4,0,3,5,4,1,5,3,743,585
1,1,4,1,2,0,1,3,5,2,5,1,0,0,0,3,0,3,1,0,2,0,0,0,4,0,1,1,1,0,1,1,1,2,0,5,5,0,4,5,0,3,0,0,1,5,4,5,0,3,0,0,3,4,0,5,4,0,0,0,4,2,1,4,3,0,0,1,0,5,4,2,4,3,3,3,1,4,0,2,2,2,0,2,0,0,1,0,0,0,5,1,4,0,3,5,4,1,5,3,739,618
1,1,3,4,5,0,1,3,0,5,4,1,0,0,0,2,0,4,3,0,2,0,0,0,4,0,1,1,2,0,3,2,1,2,0,4,1,0,4,5,0,3,0,0,5,2,3,5,0,3,0,3,4,4,0,5,4,0,0,0,4,2,1,4,3,0,0,1,0,5,4,2,4,3,3,3,0,4,0,2,2,2,0,2,0,0,1,0,0,0,5,1,4,0,3,5,4,1,5,3,765,631
1,1,3,4,5,0,1,3,0,5,4,1,0,0,0,2,0,4,3,0,2,0,0,0,4,0,1,1,2,0,3,2,1,2,0,4,1,0,4,5,0,3,0,0,5,2,3,5,0,3,0,3,0,4,0,5,4,0,2,0,4,2,5,4,4,0,0,1,0,5,4,2,5,3,3,3,0,4,0,2,2,0,0,2,0,0,0,0,0,0,5,1,4,0,3,5,4,1,5,3,776,552
1,1,3,3,5,0,1,4,0,5,4,1,0,0,0,2,0,4,3,0,2,0,0,0,4,0,1,1,2,0,3,2,1,2,0,4,1,0,4,5,0,3,0,0,5,2,3,5,0,3,0,3,4,4,0,5,4,0,0,0,4,2,1,4,3,0,0,1,0,5,4,2,4,3,3,3,0,4,0,2,2,2,0,2,0,0,1,0,0,0,5,1,4,0,3,5,4,1,5,3,765,631
1,1,3,4,5,0,1,4,0,5,4,1,0,0,0,2,0,4,3,0,2,0,0,0,4,0,1,1,2,0,3,2,1,2,0,4,1,0,4,5,0,3,0,0,5,2,3,5,0,3,0,3,4,4,0,5,3,0,0,0,4,2,1,4,3,0,0,1,0,5,4,2,4,3,3,3,0,4,0,2,2,2,0,2,0,0,1,0,0,0,5,1,4,0,3,5,4,1,5,3,765,631
1,1,3,4,5,0,1,3,0,5,4,1,0,0,0,2,0,4,3,0,2,0,0,0,4,0,1,1,2,0,3,1,1,2,0,4,1,0,4,5,0,3,0,0,5,2,3,5,0,3,0,3,4,4,0,5,4,0,0,0,4,2,1,4,4,0,0,1,0,5,4,2,5,3,3,3,0,4,0,2,2,2,0,2,0,0,1,0,0,0,5,1,4,0,3,5,4,1,5,3,765,631
1,1,3,4,5,0,1,3,0,5,4,1,0,0,0,2,0,4,3,0,2,0,0,0,4,0,1,1,2,0,3,2,1,2,0,4,1,0,4,5,0,3,0,0,5,2,3,5,0,3,0,3,4,4,0,4,4,0,2,0,4,2,5,4,4,0,0,1,0,5,4,2,5,3,3,3,0,4,0,2,2,0,0,2,0,0,0,0,0,0,5,1,4,0,4,5,4,1,5,3,795,536
1,1,3,2,4,0,1,1,0,5,4,1,0,0,0,2,0,3,1,0,2,0,0,0,4,0,1,1,2,0,3,2,1,2,0,4,1,0,4,5,1,3,0,0,5,1,3,5,0,3,0,3,0,4,0,5,4,0,0,0,4,2,1,4,3,0,0,1,0,5,4,2,4,3,3,3,0,4,0,2,2,2,0,2,0,0,1,0,0,0,5,1,4,0,3,5,4,1,5,3,762,616
1,1,3,4,5,0,1,3,0,5,4,1,0,0,0,3,0,4,3,0,2,0,0,0,4,0,1,1,2,0,3,2,0,2,0,4,1,0,4,5,0,3,0,0,5,2,3,5,0,3,0,3,4,4,0,5,4,0,2,0,4,2,5,4,4,0,0,1,0,5,4,2,5,3,3,3,0,4,0,2,2,0,0,2,0,0,0,0,0,0,5,1,4,0,3,5,4,1,5,3,781,556
1,1,3,4,5,0,1,3,0,5,4,1,0,0,0,3,0,4,3,0,2,0,0,0,4,0,1,1,2,0,3,2,0,2,0,4,1,0,4,5,0,3,0,0,5,1,3,5,0,3,0,3,0,4,0,5,4,0,2,0,4,2,5,4,4,0,0,1,0,5,4,2,5,3,3,3,0,4,0,2,2,0,0,2,0,0,0,0,0,0,5,1,4,0,3,5,4,1,5,3,762,572
1,1,3,4,4,0,1,1,0,5,4,1,0,0,0,2,0,3,1,0,2,0,0,0,4,0,1,1,2,0,3,2,1,2,0,4,1,0,4,5,2,3,0,0,5,2,3,5,0,3,0,3,4,4,0,5,4,0,2,0,4,2,5,4,4,0,0,1,0,5,4,2,5,3,3,3,0,4,0,2,2,0,0,2,0,0,0,0,0,0,5,1,4,0,3,5,4,1,5,3,811,505
1,1,3,4,4,0,1,1,0,5,4,1,0,0,0,2,0,3,1,0,2,0,0,0,4,0,1,1,2,0,3,2,1,2,0,4,1,0,4,5,0,3,0,0,5,1,3,5,0,3,0,3,0,4,0,5,4,0,0,0,4,2,5,4,3,0,0,1,0,5,4,2,5,3,3,3,0,4,0,2,2,0,0,2,0,0,0,0,0,0,5,1,4,0,3,5,4,1,5,3,816,554
4,1,3,4,4,0,4,1,0,5,4,1,0,0,0,2,0,3,1,0,2,0,0,0,4,0,1,1,2,0,3,2,1,2,0,4,1,0,4,5,0,3,0,0,5,1,3,5,0,3,0,3,0,4,0,5,4,0,0,0,4,2,5,4,3,0,0,1,0,5,4,2,5,3,3,3,0,4,0,2,2,0,0,2,0,0,0,0,0,0,5,1,4,0,3,5,4,1,5,3,816,554
1,1,3,4,4,0,1,1,0,5,4,1,0,0,0,2,0,3,1,0,2,0,0,0,4,0,1,1,2,0,3,2,1,2,0,4,1,0,4,5,1,3,0,0,5,1,3,5,0,3,0,3,0,4,0,5,4,0,1,0,4,2,5,4,3,0,0,1,0,5,4,2,5,3,3,3,0,4,0,2,2,0,0,1,0,0,0,0,0,0,5,1,4,0,3,5,4,1,5,3,792,521
1,1,3,4,4,0,1,0,0,5,4,1,0,0,0,2,0,3,1,0,2,0,0,0,4,0,1,1,2,0,3,2,1,2,0,4,1,0,4,5,0,3,0,0,5,1,3,5,0,3,0,3,0,4,0,5,4,0,0,0,4,2,5,4,3,0,0,1,0,5,4,2,5,3,3,3,0,4,0,2,2,0,0,2,0,0,0,0,0,0,5,1,4,0,3,5,4,1,5,3,798,536
1,1,3,4,4,0,1,1,0,5,4,1,0,0,0,2,0,3,1,0,2,0,0,0,4,0,1,1,2,0,3,2,1,2,0,4,1,0,4,5,0,3,0,0,5,1,3,5,0,3,0,3,0,0,0,5,4,0,0,0,4,2,5,4,3,0,0,1,0,5,4,2,5,3,3,3,0,4,0,2,2,0,0,2,0,0,0,0,0,0,5,1,4,0,3,5,4,1,5,3,813,572
1,1,3,4,4,0,1,1,0,5,4,1,0,0,0,2,0,3,1,0,2,0,0,0,4,0,1,1,2,0,3,2,1,2,0,4,1,0,4,5,0,3,0,0,5,0,3,5,0,3,0,3,3,4,0,5,4,0,0,0,4,2,5,4,3,0,0,1,0,5,4,2,5,3,3,3,0,4,0,2,2,0,0,2,0,0,0,0,0,0,5,1,4,0,3,5,4,1,5,3,864,492
1,1,3,4,4,0,1,1,0,5,4,5,0,0,0,2,0,3,1,0,2,0,0,0,4,0,1,1,2,0,3,2,1,2,0,4,1,0,4,5,0,3,0,0,5,0,3,5,0,3,0,3,3,4,0,5,4,0,0,0,4,2,5,4,3,0,0,1,0,5,4,2,5,3,3,3,0,4,0,2,2,0,0,2,0,0,0,0,0,0,5,1,4,0,3,5,4,1,5,3,864,492
1,1,3,4,4,0,1,1,0,5,4,1,0,0,0,2,0,3,1,0,2,0,0,0,4,0,1,1,2,0,3,2,1,2,0,4,1,0,4,5,1,3,0,0,5,1,3,5,0,3,0,3,3,4,0,5,4,0,0,2,4,2,5,4,3,0,0,1,0,5,4,2,5,3,3,3,0,4,0,2,2,0,0,2,0,0,0,0,0,0,5,1,4,0,3,5,4,1,5,3,840,503
1,1,3,4,4,0,1,1,0,5,4,1,0,0,0,2,0,3,1,0,2,0,0,0,4,0,1,3,2,0,3,2,1,2,0,4,1,0,4,5,1,3,0,0,5,1,3,5,0,3,0,3,3,4,0,5,4,0,0,0,4,2,5,4,1,0,0,1,0,5,4,2,5,3,3,3,0,4,0,2,4,0,0,3,5,0,0,0,0,0,5,1,4,0,3,5,4,0,5,3,850,440
1,1,3,4,4,0,1,1,0,5,4,5,0,0,0,2,0,3,1,0,2,0,0,0,4,0,1,1,2,0,3,2,1,2,0,4,1,0,4,5,0,3,0,0,5,0,3,5,0,3,0,3,3,4,0,5,4,0,0,0,4,2,5,4,3,0,0,1,0,5,4,2,5,3,3,3,0,4,0,2,2,0,0,2,0,0,0,0,0,0,5,1,4,0,3,5,4,1,5,3,864,492
1,1,3,4,4,0,1,1,0,5,4,1,0,0,0,2,0,3,1,0,2,0,0,0,4,0,1,1,2,0,3,2,1,2,0,4,1,0,4,5,1,3,0,0,5,0,3,5,0,3,0,3,3,4,0,5,4,0,0,0,4,2,5,4,3,0,0,1,0,5,4,2,5,3,3,3,0,4,0,2,5,0,0,2,0,0,0,0,0,0,5,1,4,0,3,5,4,0,5,3,896,425
1,1,3,4,4,0,1,1,0,5,4,1,0,0,0,2,0,3,1,0,2,0,0,0,4,0,2,1,2,0,3,2,1,2,0,4,1,0,4,5,1,3,0,0,5,0,3,5,0,3,0,3,3,4,0,5,4,0,0,0,4,2,5,4,3,0,0,1,0,5,4,2,5,3,3,3,0,4,0,2,5,0,0,2,0,0,0,0,0,0,5,1,4,0,3,5,3,0,5,3,896,425
1,1,3,4,4,0,1,1,0,5,4,1,0,0,0,2,0,3,1,0,2,0,0,0,4,0,1,1,2,0,3,2,1,2,0,4,1,0,4,5,0,3,0,0,5,0,3,5,0,3,0,3,3,4,0,5,4,0,0,0,4,2,5,4,3,0,0,1,0,5,4,2,5,3,3,3,0,4,0,2,5,1,0,2,0,0,0,0,0,0,5,1,4,0,3,5,4,0,5,3,851,499
